id. cervecera;nombre cervecera;fecha encuesta;nota global;aroma;aspecto;encuestado;estilo;paladar;gusto;nombre;volument de alcohol;id. cerveza
35;Boston Beer Company (Samuel Adams);1160098422;4.0;4.0;4.0;BurnsTau;Schwarzbier;4.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1146088637;3.0;3.0;3.5;mcallister;Schwarzbier;3.5;3.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1142136000;4.0;4.0;4.5;badbeer;Schwarzbier;4.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1132272736;4.5;3.0;5.0;shbobdb;Schwarzbier;3.5;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1129749357;4.0;4.0;4.0;Enola;Schwarzbier;3.5;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1129663496;3.5;3.5;4.5;skittlebrau;Schwarzbier;3.5;4.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1129503933;3.0;4.5;4.0;wcudwight;Schwarzbier;4.5;3.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1109476484;4.0;3.5;4.0;TheGov;Schwarzbier;3.5;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1235743013;4.5;4.0;4.0;TMinton22;Schwarzbier;4.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1235010861;4.5;3.0;3.5;TylerAddisonJ13;Schwarzbier;4.0;4.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1220419364;3.5;4.0;3.0;opwog;Schwarzbier;3.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1209655733;3.0;3.0;3.5;ragnarsword;Schwarzbier;2.0;3.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1205533780;4.0;3.5;4.0;Seru1;Schwarzbier;3.0;4.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1183274687;3.5;4.0;3.5;vancurly;Schwarzbier;3.5;3.5;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1169615116;4.5;3.5;4.0;BigRedN;Schwarzbier;4.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1168218113;4.0;4.0;4.0;Rudgers73;Schwarzbier;4.0;4.0;Samuel Adams Black Lager;4.9;21300
35;Boston Beer Company (Samuel Adams);1245258447;4.5;4.0;4.0;mutd8710;English Pale Ale;4.5;4.5;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1297377969;4.0;3.5;4.0;aubuc1;English Pale Ale;4.0;3.5;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1182142009;4.0;3.0;4.0;wingman14;English Pale Ale;4.0;3.5;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1181617515;4.0;4.0;4.0;asabreed;English Pale Ale;4.5;4.0;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1080009155;4.5;3.5;4.0;waughbrew;English Pale Ale;4.0;4.0;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1278439185;4.0;3.5;3.5;mlazzaro;English Pale Ale;3.5;3.0;Samuel Adams Pale Ale;5.25;833
35;Boston Beer Company (Samuel Adams);1293722151;3.5;3.0;3.5;mdfb79;Fruit / Vegetable Beer;3.0;2.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1292482330;4.0;4.5;4.0;DannyDan;Fruit / Vegetable Beer;4.0;3.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1288183240;3.0;3.0;4.0;gopens44;Fruit / Vegetable Beer;3.5;3.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1253479244;3.5;3.5;3.5;JMD;Fruit / Vegetable Beer;3.0;3.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1235166211;2.5;2.5;3.0;KarlHungus;Fruit / Vegetable Beer;2.5;2.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1231391103;2.0;2.0;3.5;OzarkElmo;Fruit / Vegetable Beer;3.0;3.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1201919217;3.5;5.0;4.0;hdofu;Fruit / Vegetable Beer;3.0;4.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1186539070;2.0;2.0;2.0;JoEBoBpr;Fruit / Vegetable Beer;2.0;1.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1186017675;2.0;2.5;3.0;zdk9;Fruit / Vegetable Beer;2.5;2.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1184733039;1.5;2.0;3.0;ZAP;Fruit / Vegetable Beer;3.0;2.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1182632605;2.5;3.0;2.5;vermeu25;Fruit / Vegetable Beer;3.0;2.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1178740057;4.0;4.0;4.0;somethingfishy;Fruit / Vegetable Beer;3.5;3.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1177561901;3.0;4.0;3.5;odietrying;Fruit / Vegetable Beer;2.0;4.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1155703405;3.0;4.0;3.0;dherling;Fruit / Vegetable Beer;3.0;3.0;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1153708745;2.0;1.5;4.0;kgotcher;Fruit / Vegetable Beer;3.5;3.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1149167306;4.0;4.0;3.5;abcsofbeer;Fruit / Vegetable Beer;4.0;4.5;Samuel Adams Cherry Wheat;5.3;108
35;Boston Beer Company (Samuel Adams);1169931323;4.5;4.5;4.5;Bighuge;Old Ale;4.5;4.0;LongShot Old Ale;10.6;34833
35;Boston Beer Company (Samuel Adams);1296002191;4.5;3.0;3.5;TheMadJack;Witbier;4.5;4.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1292719632;3.0;3.5;3.0;Buggies;Witbier;2.5;2.5;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1292200798;3.5;3.0;4.0;fsimcox;Witbier;3.0;3.5;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1289438352;4.5;4.0;3.0;Tundruth;Witbier;3.5;4.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1214021915;4.0;3.5;3.0;Lexluthor33;Witbier;3.0;3.5;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1211823179;4.0;3.5;3.5;chileman13;Witbier;3.5;4.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1206907120;4.5;4.0;4.0;hustlesworth;Witbier;4.0;4.5;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1203286984;3.5;3.5;3.5;erosier;Witbier;3.5;4.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1178408134;3.5;3.0;3.0;whiplash3825;Witbier;3.5;2.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1172249058;4.0;3.0;3.0;Onibubba;Witbier;3.5;3.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1151000145;4.0;4.0;4.0;FuzzyGuy84;Witbier;5.0;5.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1148260116;3.5;3.0;3.5;kosmoraios;Witbier;3.0;2.5;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1147247396;4.5;4.0;4.0;JerzDevl2000;Witbier;4.0;4.0;Samuel Adams White Ale;5.2;8297
35;Boston Beer Company (Samuel Adams);1323292608;3.5;3.5;4.0;ChainGangGuy;American Barleywine;4.0;3.5;Griffin's Bow;11.5;74591
35;Boston Beer Company (Samuel Adams);1124330764;3.5;3.5;3.5;villainchiwwin;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1091732210;3.5;3.0;3.0;LarryV;American Pale Wheat Ale;3.5;3.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1090739146;3.5;3.5;3.5;MobBarley;American Pale Wheat Ale;4.0;4.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1090123961;2.0;2.5;3.0;PossumJenkins;American Pale Wheat Ale;3.5;2.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1088102775;3.0;3.5;3.5;kbub6f;American Pale Wheat Ale;3.0;2.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1055928705;4.0;3.5;3.5;oberon;American Pale Wheat Ale;3.5;4.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1031033309;3.5;3.5;3.5;bmills1608;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1305527730;3.5;3.5;4.0;Looneybiz;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1285281949;4.0;3.5;4.0;JMad;American Pale Wheat Ale;3.5;3.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1274923952;4.0;3.0;3.0;meeekyh;American Pale Wheat Ale;4.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1274581334;3.5;2.0;3.0;Shrews629;American Pale Wheat Ale;3.0;2.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1270676249;3.5;3.5;3.5;pwoody11;American Pale Wheat Ale;3.5;3.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1249846324;4.0;3.0;4.0;Aenema;American Pale Wheat Ale;3.5;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1247710770;4.0;3.5;3.5;Buggies;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1241247426;3.0;2.5;3.0;rodney45;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1311726253;3.0;3.5;3.5;kjyost;American Pale Wheat Ale;3.5;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1219120679;3.5;3.0;3.5;tmurph24;American Pale Wheat Ale;3.5;4.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1310773638;3.0;3.0;3.0;BeerAmbassador;American Pale Wheat Ale;2.5;2.5;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1310713231;3.0;4.0;3.0;DabblinWiscCraft;American Pale Wheat Ale;3.0;3.0;Samuel Adams Summer Ale;5.3;103
35;Boston Beer Company (Samuel Adams);1132435324;2.5;3.0;3.0;Franchise;American Amber / Red Ale;3.5;3.0;Samuel Adams Boston 375 Colonial Ale;5.2;25978
35;Boston Beer Company (Samuel Adams);1265612566;4.5;3.5;4.5;OttoBomb;Czech Pilsener;3.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1264980391;4.0;4.5;4.0;wahhmaster;Czech Pilsener;4.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1264911017;3.5;3.5;3.5;Kelp;Czech Pilsener;4.0;3.5;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1264650944;3.5;4.0;3.5;Gambrinus1184;Czech Pilsener;4.0;3.5;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1264574590;4.0;3.5;3.5;carsonplunkett;Czech Pilsener;4.0;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1261975522;4.5;4.0;4.0;MrDanno96;Czech Pilsener;4.0;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1311450650;3.5;4.5;4.5;TheHammer;Czech Pilsener;3.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1294273285;5.0;4.5;4.5;shand;Czech Pilsener;5.0;4.5;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1308888693;3.0;3.0;3.0;trappistlover;Czech Pilsener;4.0;3.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1279919076;4.0;4.0;4.0;HockeytownBrew;Czech Pilsener;4.0;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1270656813;4.5;3.5;4.0;maltlikker;Czech Pilsener;3.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1270260439;3.5;3.5;4.0;Dodt;Czech Pilsener;3.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1267334575;4.0;4.0;4.0;Farrell;Czech Pilsener;4.0;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1267212931;4.0;4.0;4.5;greengorilla;Czech Pilsener;4.0;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1265940634;4.5;4.0;4.5;TexIndy;Czech Pilsener;4.5;4.0;Samuel Adams Noble Pils;4.9;54904
35;Boston Beer Company (Samuel Adams);1279589705;3.5;5.0;4.0;mazingblue;Witbier;4.0;4.5;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1267319146;4.0;3.0;2.5;thekevlarkid;Witbier;3.5;3.5;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1261622817;3.0;3.0;3.5;wahhmaster;Witbier;3.5;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1318095373;3.0;3.0;3.0;TappaKeggaBrew;Witbier;3.0;2.5;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1249681925;4.5;3.5;4.0;bgreg3;Witbier;4.0;4.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1244401667;3.0;3.0;4.0;morimech;Witbier;3.5;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1243803325;3.0;3.0;3.0;nrbw23;Witbier;3.0;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1239739653;3.0;3.5;4.0;mntlover;Witbier;3.5;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1236642285;3.5;3.0;4.0;iceball585;Witbier;3.0;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1234799610;3.0;3.5;2.0;yesyouam;Witbier;3.0;3.0;Samuel Adams Blackberry Witbier;5.5;47364
35;Boston Beer Company (Samuel Adams);1306461078;3.5;4.0;3.5;JMad;Saison / Farmhouse Ale;3.5;4.0;Samuel Adams Rustic Saison;4.35;67044
35;Boston Beer Company (Samuel Adams);1304796810;3.5;4.0;3.0;GratefulBeerGuy;Saison / Farmhouse Ale;3.5;3.5;Samuel Adams Rustic Saison;4.35;67044
35;Boston Beer Company (Samuel Adams);1312508787;4.0;4.0;4.0;MadCat;Saison / Farmhouse Ale;4.0;4.0;Samuel Adams Rustic Saison;4.35;67044
35;Boston Beer Company (Samuel Adams);1302129633;3.5;3.5;3.5;scoobybrew;Belgian IPA;3.5;4.0;Longshot Friar Hop Ale;9.0;67267
35;Boston Beer Company (Samuel Adams);1179953088;4.0;4.0;4.5;objectivemonkey;Dortmunder / Export Lager;4.0;4.0;LongShot Dortmunder Style Export;5.5;34834
35;Boston Beer Company (Samuel Adams);1275961613;4.0;3.5;3.5;zimm421;Light Lager;3.5;3.5;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1245602436;4.0;3.0;3.0;mutd8710;Light Lager;4.0;3.5;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1244880521;4.0;3.5;4.0;thryn;Light Lager;3.5;4.0;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1214529884;4.0;2.5;3.0;gpogo;Light Lager;3.5;3.5;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1201155657;3.5;3.0;3.5;Gehrig;Light Lager;3.0;3.5;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1187630755;3.0;3.0;3.5;Slatetank;Light Lager;3.0;3.0;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1138347205;5.0;3.0;3.0;mdkunzman;Light Lager;3.5;4.0;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1113023002;4.0;2.5;4.5;jasonpeckins32;Light Lager;4.0;4.5;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1090626549;3.5;3.0;4.0;beerluvr;Light Lager;3.5;3.0;Sam Adams Light;4.0;1503
35;Boston Beer Company (Samuel Adams);1155340295;2.0;2.0;3.0;nofear4darkbeer;Herbed / Spiced Beer;2.5;2.0;Brewer Patriot Collection - 1790 Root Beer Brew;5.5;30858
35;Boston Beer Company (Samuel Adams);1151486621;1.0;3.5;3.5;nlmartin;Herbed / Spiced Beer;3.5;1.0;Brewer Patriot Collection - 1790 Root Beer Brew;5.5;30858
35;Boston Beer Company (Samuel Adams);1164254561;1.0;1.0;3.5;TedKaczynski34;Herbed / Spiced Beer;1.0;1.0;Brewer Patriot Collection - 1790 Root Beer Brew;5.5;30858
35;Boston Beer Company (Samuel Adams);1160679480;3.0;3.0;4.0;Reidrover;Herbed / Spiced Beer;3.0;3.0;Brewer Patriot Collection - 1790 Root Beer Brew;5.5;30858
35;Boston Beer Company (Samuel Adams);1157936016;3.5;4.0;2.5;morbiddrumer;Herbed / Spiced Beer;3.0;4.5;Brewer Patriot Collection - 1790 Root Beer Brew;5.5;30858
35;Boston Beer Company (Samuel Adams);1276041693;3.5;3.5;4.5;MrHungryMonkey;Old Ale;4.0;4.0;LongShot Old Ben Ale;9.0;57270
35;Boston Beer Company (Samuel Adams);1273788388;4.0;4.0;4.0;LordAdmNelson;Old Ale;4.0;4.0;LongShot Old Ben Ale;9.0;57270
35;Boston Beer Company (Samuel Adams);1295628862;4.0;4.0;4.0;bucklemyshoe;Old Ale;4.0;4.5;LongShot Old Ben Ale;9.0;57270
35;Boston Beer Company (Samuel Adams);1276899003;4.0;4.0;3.5;deltatauhobbit;Old Ale;4.5;4.0;LongShot Old Ben Ale;9.0;57270
35;Boston Beer Company (Samuel Adams);1306092710;3.0;3.0;4.0;Ninjabrew;American IPA;3.5;3.0;Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh;6.0;68396
35;Boston Beer Company (Samuel Adams);1313537389;3.5;4.0;4.5;OneDropSoup;American IPA;3.5;3.5;Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh;6.0;68396
35;Boston Beer Company (Samuel Adams);1308179811;4.0;4.0;4.0;marlinsfan4;American IPA;4.0;4.5;Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh;6.0;68396
35;Boston Beer Company (Samuel Adams);1307508681;3.0;3.0;4.0;Phelps;American IPA;3.5;3.0;Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh;6.0;68396
35;Boston Beer Company (Samuel Adams);1223301821;4.5;3.5;4.0;IBUnit63;American Double / Imperial Pilsner;4.0;4.0;Samuel Adams Hallertau Imperial Pilsner;8.1;38591
35;Boston Beer Company (Samuel Adams);1197808323;3.5;4.5;4.0;RidiculedDisplay;American Double / Imperial Pilsner;3.5;4.0;Samuel Adams Hallertau Imperial Pilsner;8.1;38591
35;Boston Beer Company (Samuel Adams);1192486760;3.5;4.5;4.5;Mitchster;American Double / Imperial Pilsner;5.0;4.0;Samuel Adams Hallertau Imperial Pilsner;8.1;38591
35;Boston Beer Company (Samuel Adams);1191809686;3.5;4.0;3.5;plaztikjezuz;American Double / Imperial Pilsner;4.0;4.0;Samuel Adams Hallertau Imperial Pilsner;8.1;38591
35;Boston Beer Company (Samuel Adams);1316548133;4.0;4.5;4.0;elNopalero;Rauchbier;4.0;4.0;Samuel Adams Bonfire Rauchbier;5.7;71758
35;Boston Beer Company (Samuel Adams);1315675271;4.0;3.5;4.0;goldbot;Rauchbier;3.0;3.5;Samuel Adams Bonfire Rauchbier;5.7;71758
35;Boston Beer Company (Samuel Adams);1314589625;4.0;4.0;3.5;mjw2808;Rauchbier;4.0;4.0;Samuel Adams Bonfire Rauchbier;5.7;71758
35;Boston Beer Company (Samuel Adams);1320852291;1.5;1.0;2.0;kangarooAdam59;Rauchbier;2.0;1.0;Samuel Adams Bonfire Rauchbier;5.7;71758
35;Boston Beer Company (Samuel Adams);1083087049;4.5;3.5;4.5;GIVEMEBACKMYSON;Milk / Sweet Stout;4.0;4.5;Samuel Adams Cream Stout;4.9;1879
306;Coors Brewing Company;1199965005;3.5;2.0;2.0;PhillyCop;Light Lager;3.0;2.0;Keystone Light;4.2;1341
35;Boston Beer Company (Samuel Adams);1031757554;4.0;4.0;4.5;ElGuapo;Milk / Sweet Stout;4.5;4.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1280488348;4.0;4.0;4.0;nrbw23;Milk / Sweet Stout;4.0;4.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1266733493;2.0;5.0;4.0;gimmedanger888;Milk / Sweet Stout;3.0;3.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1266347451;3.0;4.0;3.5;zackcg;Milk / Sweet Stout;2.5;4.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1264735821;2.5;4.0;3.0;jwillcourt;Milk / Sweet Stout;2.0;2.5;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1259009864;4.5;4.5;4.5;tooyoung;Milk / Sweet Stout;4.5;4.5;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1307550531;4.0;4.0;4.5;spinrsx;Milk / Sweet Stout;4.0;4.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1204517359;3.0;3.5;4.0;MrHungryMonkey;Milk / Sweet Stout;3.0;3.5;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1200928847;5.0;4.0;3.5;matty;Milk / Sweet Stout;5.0;4.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1197346710;3.5;2.0;3.0;nightcrawler;Milk / Sweet Stout;4.0;3.0;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1156904955;4.5;2.5;5.0;greebsnarf;Milk / Sweet Stout;2.5;4.5;Samuel Adams Cream Stout;4.9;1879
35;Boston Beer Company (Samuel Adams);1277487098;4.0;3.0;4.5;TheSarge;American Pale Ale (APA);4.0;4.0;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1264813163;4.0;3.5;3.5;brownbeer;American Pale Ale (APA);3.5;3.5;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1239155039;4.0;3.5;3.5;alkemy;American Pale Ale (APA);3.5;3.5;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1235265259;2.5;4.0;3.0;buschbeer;American Pale Ale (APA);3.0;3.0;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1182273116;4.5;3.5;4.0;auxiliary;American Pale Ale (APA);4.0;4.5;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1150958638;3.0;3.0;3.0;Gaisgeil;American Pale Ale (APA);3.0;3.0;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1145390860;4.0;4.5;4.0;Fugazme;American Pale Ale (APA);4.0;3.5;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1094758902;3.0;3.5;4.0;redmosquito;American Pale Ale (APA);4.0;3.5;Samuel Adams Boston Ale (Stock Ale);4.94;1193
35;Boston Beer Company (Samuel Adams);1307489343;3.0;3.0;4.0;happy4hoppybeer;American IPA;2.0;3.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1301951582;4.0;4.0;4.0;CampusCrew;American IPA;4.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1298336593;4.0;4.0;3.5;BeerBuckeye;American IPA;3.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1291130393;4.5;4.0;4.0;mdwalsh;American IPA;5.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1290837531;4.0;4.5;4.0;uustal;American IPA;3.5;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1290716031;3.0;3.5;4.0;chumba526;American IPA;3.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1289707246;4.0;4.0;4.5;wmtxbb;American IPA;4.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1318905079;3.0;3.0;3.5;Florida9;American IPA;3.5;3.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1288794511;4.0;3.0;4.5;Cresant;American IPA;4.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1278207748;3.5;4.5;4.5;HockeytownBrew;American IPA;4.5;4.5;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1271804094;4.5;4.0;4.0;jwc215;American IPA;4.0;4.0;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1271001862;4.0;4.0;4.0;JohnL9013;American IPA;3.5;3.5;Samuel Adams Latitude 48 IPA;6.0;57252
35;Boston Beer Company (Samuel Adams);1241376909;4.0;4.0;4.0;Duhast500;Irish Red Ale;4.0;4.5;Samuel Adams Brick Red;;48246
35;Boston Beer Company (Samuel Adams);1170545806;4.0;4.0;4.0;Hibernator;American Pale Wheat Ale;4.0;4.0;LongShot Boysenberry Wheat;5.35;34832
35;Boston Beer Company (Samuel Adams);1322427214;4.0;4.0;4.0;TheManiacalOne;Pumpkin Ale;4.0;3.5;Samuel Adams Double Pumpkin Ale;8.0;73731
35;Boston Beer Company (Samuel Adams);1319820809;3.0;3.5;3.5;jamescain;Pumpkin Ale;3.5;3.0;Samuel Adams Double Pumpkin Ale;8.0;73731
